text,sentiment,source,target
这次 过生日 又 去 的 汉巴味德 ， 这回 真的 让 我 太 失望 了 ， 想要 说 一下 ， 从刚 开业 6.6 的 时候 就 一直 吃 ， 怀孕 也 吃生 完 了 又 带 孩子 来 ， 基本上 这 几年 过生日 都 是 来 这 吃 的 ， 过生日 没有 活动 ， 这 可以 接受 ， 重点 是 食物 的 品质 ， 这 回过 生日 又 来 了 ， 场面 非常 乱 ， 虽说 人多 吧 ， 难道 能比 刚 开业 时 还 多 吗 ， 吃 的 供 不 上 ， 都 开始 抢 ， 真的 挺无语 的 ， 还有 那些 现烤 的 的 烤肉 ， 真的 太慢 太慢 了 ， 而且 这次 味道 也 不 好吃 ， 人 多点 就 这样 了 ， 刚 开业 时 都 没 这样 过 ， 连 饮料 都 供 不 上 ， 真的 太 失望 了 ， 吃 自助 每次 都 想到 这 ， 可是 现在 真是 差 的 不是 一点 ， 以后 过生日 不会 再来 了 ， 太 失望 了 。 还要 说 一下 ， 宝宝 椅 真是太 脏 了 ， 都 是 我们 自己 擦 的 。,0,这次 ,过生日 又 去 的 汉巴味德 ， 这回 真的 让 我 太 失望 了 ， 想要 说 一下 ， 从刚 开业 6.6 的 时候 就 一直 吃 ， 怀孕 也 吃生 完 了 又 带 孩子 来 ， 基本上 这 几年 过生日 都 是 来 这 吃 的 ， 过生日 没有 活动 ， 这 可以 接受 ， 重点 是 食物 的 品质 ， 这 回过 生日 又 来 了 ， 场面 非常 乱 ， 虽说 人多 吧 ， 难道 能比 刚 开业 时 还 多 吗 ， 吃 的 供 不 上 ， 都 开始 抢 ， 真的 挺无语 的 ， 还有 那些 现烤 的 的 烤肉 ， 真的 太慢 太慢 了 ， 而且 这次 味道 也 不 好吃 ， 人 多点 就 这样 了 ， 刚 开业 时 都 没 这样 过 ， 连 饮料 都 供 不 上 ， 真的 太 失望 了 ， 吃 自助 每次 都 想到 这 ， 可是 现在 真是 差 的 不是 一点 ， 以后 过生日 不会 再来 了 ， 太 失望 了 。 还要 说 一下 ， 宝宝 椅 真是太 脏 了 ， 都 是 我们 自己 擦 的 。
人 好多 ， 去 的 时候 排号 了 不过 等 的 时间 不 长 ， 蛋挞 挺好吃 ， 外皮 很 酥 ， 北极 甜虾 也 不错 ， 炸鸡腿 我 觉得 刚出 锅 的 时候 最 好吃 ， 小 蛋糕 类 的 八点 多 的 时候 已经 不多 了 ， 中式 小吃 比较 全 ， 鸡蛋羹 、 肉皮 冻 、 蕨 根粉 都 有 ， 冰淇凌 男票 说 是 奶粉 的 味道 ， 我 觉得 还 行 ， 总体 来讲 这个 价位 在 自助餐 里 已经 相当 不错 了,1,人 ,好多 ， 去 的 时候 排号 了 不过 等 的 时间 不 长 ， 蛋挞 挺好吃 ， 外皮 很 酥 ， 北极 甜虾 也 不错 ， 炸鸡腿 我 觉得 刚出 锅 的 时候 最 好吃 ， 小 蛋糕 类 的 八点 多 的 时候 已经 不多 了 ， 中式 小吃 比较 全 ， 鸡蛋羹 、 肉皮 冻 、 蕨 根粉 都 有 ， 冰淇凌 男票 说 是 奶粉 的 味道 ， 我 觉得 还 行 ， 总体 来讲 这个 价位 在 自助餐 里 已经 相当 不错 了
先森 又 带 着 我 来 解馋 啦 ~ 烤 玉米 好吃 得 不得了 ~ 估计 我 自己 吃 了 七八块 ~ 大爱 的 豆浆 也 是 依旧 好喝 ~ 奥尔良 烤 翅 和 梅子 肉 还是 首选 ~ 棒棒 哒 ~,1,先森 ,又 带 着 我 来 解馋 啦 ~ 烤 玉米 好吃 得 不得了 ~ 估计 我 自己 吃 了 七八块 ~ 大爱 的 豆浆 也 是 依旧 好喝 ~ 奥尔良 烤 翅 和 梅子 肉 还是 首选 ~ 棒棒 哒 ~
没有 团购 ！ 没有 特价 ！ 不能 刷卡 ！ 不能 转账 ！ 服务 差 ！ 刚来时 人多 服务员 说话 听不清 就 说 我们 叫 号 不 回答 ！ 服务员 收拾 别桌 的 东西 溅 了 我 一身 ！ 再也 不来 了 ！,0,没有 ,团购 ！ 没有 特价 ！ 不能 刷卡 ！ 不能 转账 ！ 服务 差 ！ 刚来时 人多 服务员 说话 听不清 就 说 我们 叫 号 不 回答 ！ 服务员 收拾 别桌 的 东西 溅 了 我 一身 ！ 再也 不来 了 ！
来过 两次   两次 的 虫子   真的 大家 以后 不要 来 了   这家 的 卫生 水平 太 差,0,来过 ,两次   两次 的 虫子   真的 大家 以后 不要 来 了   这家 的 卫生 水平 太 差
【 位置 】 恒隆 六楼 ， 看见 鼎泰 丰后 在 一直 往前走 ， 排队 人多 的 就是 了 。 【 环境 】 面积 挺大 的 ， 可以 容纳 桌数 在 恒隆 这些 餐厅 里 绝对 是 前 几名 。 很 亮堂 ， 就餐 环境 还 不错 ， 稍微 有些 吵 。 【 菜品 】 因为 是 闺蜜 男朋友 第一次 见 我们 几个 人儿 ， 所以 一 激动 点多 了 。 # 妈妈 熏 排骨 # 不 知道 是不是 这个 菜名 ， 肉 挺 多 的 ， 味儿 也 不错 ， 比 我 第一次 来 这里 时候 吃 的 要 好吃 ， 推荐 。 # 妈妈 大 拉皮 # 挺大 一份 的 ， 味道 不错 ， 拉皮 太有 嚼 劲儿 了 。 但是 不 明白 为什么 用 那么 平 的 一个 盘子 装 ， 酱料 都 流 出来 了 ， 也 不 方便 搅拌 ， 这个 有待 改进 。 # 奶 香饼 # 味道 不错 ， 但 稍微 有点 油 # 什么 豆腐 # 味道 一般 ， 挺 普通 的 # 什么 汤 # 本来 我们 没点 的 ， 服务员 可能 错看 了 ， 意外 点上 的 ， 还 挺鲜 挺 好喝 的 ， 那个 绿色 的 菜 他们 说 是 小白菜 。 # 酸菜鱼 # 我 没 怎么 吃 ， 我 吃 的 那块 刚好 有 一大块 鱼皮 ， 有点 腥 。 # 金牌 烤 蛏 # 我 得 最 爱 ， 每次 必点 ， 就是 量 有点 少 。 # 鱼香肉丝 # 忘 了 拍照 了 ， 应该 是 没动 过 筷子 吧 ， 最后 全部 打包 了 。 太 开心 的 一餐 了 ， 四个 人点 了 八个 菜 … … 这个 新 加入 的 小 哥哥 真 敞亮 ， 已 收买 闺蜜团 成员 ， 对 我们 的 小 姐妹 好点 ， 点评 为证 ！,1,NA,【 位置 】 恒隆 六楼 ， 看见 鼎泰 丰后 在 一直 往前走 ， 排队 人多 的 就是 了 。 【 环境 】 面积 挺大 的 ， 可以 容纳 桌数 在 恒隆 这些 餐厅 里 绝对 是 前 几名 。 很 亮堂 ， 就餐 环境 还 不错 ， 稍微 有些 吵 。 【 菜品 】 因为 是 闺蜜 男朋友 第一次 见 我们 几个 人儿 ， 所以 一 激动 点多 了 。 # 妈妈 熏 排骨 # 不 知道 是不是 这个 菜名 ， 肉 挺 多 的 ， 味儿 也 不错 ， 比 我 第一次 来 这里 时候 吃 的 要 好吃 ， 推荐 。 # 妈妈 大 拉皮 # 挺大 一份 的 ， 味道 不错 ， 拉皮 太有 嚼 劲儿 了 。 但是 不 明白 为什么 用 那么 平 的 一个 盘子 装 ， 酱料 都 流 出来 了 ， 也 不 方便 搅拌 ， 这个 有待 改进 。 # 奶 香饼 # 味道 不错 ， 但 稍微 有点 油 # 什么 豆腐 # 味道 一般 ， 挺 普通 的 # 什么 汤 # 本来 我们 没点 的 ， 服务员 可能 错看 了 ， 意外 点上 的 ， 还 挺鲜 挺 好喝 的 ， 那个 绿色 的 菜 他们 说 是 小白菜 。 # 酸菜鱼 # 我 没 怎么 吃 ， 我 吃 的 那块 刚好 有 一大块 鱼皮 ， 有点 腥 。 # 金牌 烤 蛏 # 我 得 最 爱 ， 每次 必点 ， 就是 量 有点 少 。 # 鱼香肉丝 # 忘 了 拍照 了 ， 应该 是 没动 过 筷子 吧 ， 最后 全部 打包 了 。 太 开心 的 一餐 了 ， 四个 人点 了 八个 菜 … … 这个 新 加入 的 小 哥哥 真 敞亮 ， 已 收买 闺蜜团 成员 ， 对 我们 的 小 姐妹 好点 ， 点评 为证 ！
孩子 超 喜欢 这里 ， 我 都 不 知道 为 嘛 ！ 吃 的 东西 跟 巴西 烤肉 差不多 ， 有 一些 蟹 腿 啊 什么 的 ， 不过 我 觉得 不 新鲜 ， 就 烤肉 还 不错 ， 不过 ， 啤酒 不 免费 ， 免费 的 饮料 比较 差 ， 78 一位 的 价格 还 真 不如 加点 去 星级 酒店 吃 自助餐 ， 总之 以后 不想 去 了 。 人山人海 ， 排队 的 人 这个 多 啊 ， 进不去 还 打架 ， 就 这 人 的 素质 也 够 了 ， 多加 几十 去 吃 点 好 的 ， 也 不能 跟 这帮 哄抢 的 人 一起 吃饭 ， 你 说 一个 人 弄 两 盘子 虾 ， 你 是 这辈子 没吃过 还是 怎样 呢 。 哎 ， 让 我 想起 了 泰国 那些 个 丢人 丢 到 外国 的 。,1,孩子 ,超 喜欢 这里 ， 我 都 不 知道 为 嘛 ！ 吃 的 东西 跟 巴西 烤肉 差不多 ， 有 一些 蟹 腿 啊 什么 的 ， 不过 我 觉得 不 新鲜 ， 就 烤肉 还 不错 ， 不过 ， 啤酒 不 免费 ， 免费 的 饮料 比较 差 ， 78 一位 的 价格 还 真 不如 加点 去 星级 酒店 吃 自助餐 ， 总之 以后 不想 去 了 。 人山人海 ， 排队 的 人 这个 多 啊 ， 进不去 还 打架 ， 就 这 人 的 素质 也 够 了 ， 多加 几十 去 吃 点 好 的 ， 也 不能 跟 这帮 哄抢 的 人 一起 吃饭 ， 你 说 一个 人 弄 两 盘子 虾 ， 你 是 这辈子 没吃过 还是 怎样 呢 。 哎 ， 让 我 想起 了 泰国 那些 个 丢人 丢 到 外国 的 。
还是 可以 的 ， 稠 的 小 吊梨汤 挺 好喝 的 ， 同桌 的 人 说 喝下去 感觉 咳嗽 立马 好多 了 😂 也许 心理作用 吧 。 梨球 虾 比较 特色 ， 豌豆黄 也 挺 正宗 的 。 烤鸭 觉得 平平 。 想点 干酪 鱼 、 杏仁豆腐 都 没有 了 。 想来 真的 要 趁早 来 排队 ， 人 挺 多 的 ， 我们 去 的 人 还 不算 最 多 ， 也 等 了 将近 一 小时 。 等 饿 了 门口 有 煮 鸡蛋 夹 各种 酱发 ， 按人 头发 ， 不能 代领 。 还有 炸 虾片 、 柠檬水 自取 。,1,还是 ,可以 的 ， 稠 的 小 吊梨汤 挺 好喝 的 ， 同桌 的 人 说 喝下去 感觉 咳嗽 立马 好多 了 😂 也许 心理作用 吧 。 梨球 虾 比较 特色 ， 豌豆黄 也 挺 正宗 的 。 烤鸭 觉得 平平 。 想点 干酪 鱼 、 杏仁豆腐 都 没有 了 。 想来 真的 要 趁早 来 排队 ， 人 挺 多 的 ， 我们 去 的 人 还 不算 最 多 ， 也 等 了 将近 一 小时 。 等 饿 了 门口 有 煮 鸡蛋 夹 各种 酱发 ， 按人 头发 ， 不能 代领 。 还有 炸 虾片 、 柠檬水 自取 。
说实话 ， 就是 一次 可以 ， 吃 多 了 就 没劲 了 。 不是 很 东北 的 菜 ， 所以 就 像 快餐 ！ 量 越来越少 ！,0,说实话 ,， 就是 一次 可以 ， 吃 多 了 就 没劲 了 。 不是 很 东北 的 菜 ， 所以 就 像 快餐 ！ 量 越来越少 ！
去 的 比较 晚 ， 大概 是 下午 一点半 后 了 ， 服务员 大部分 正在 收拾 ， 上菜 比较 快 ， 各种 烤肉 都 快 ， 就是 自取 的 菜 基本 都 没 了,1,去 ,的 比较 晚 ， 大概 是 下午 一点半 后 了 ， 服务员 大部分 正在 收拾 ， 上菜 比较 快 ， 各种 烤肉 都 快 ， 就是 自取 的 菜 基本 都 没 了
可能 是 他家 一直 很 ， 几次 被 全面 排号 太 多 望而却步 的 缘故 ， 今天 有 一种 牢底 坐 穿 的 决心 ， 终于 吃 到 了 ！ 心中 狂喜 ！ 按照 大家 评论 一 一点 过来 ， 味道 还 不错 ， 但是 没用 惊艳 的 感觉 ， 品种 也 真心 单一 ， 主食 品种 少 的 可怜 ！ 与其说是 一家 餐厅 ， 倒不如说 是 一家 ☕ ️ 店 更加 贴切 吧 ！,1,可能 ,是 他家 一直 很 ， 几次 被 全面 排号 太 多 望而却步 的 缘故 ， 今天 有 一种 牢底 坐 穿 的 决心 ， 终于 吃 到 了 ！ 心中 狂喜 ！ 按照 大家 评论 一 一点 过来 ， 味道 还 不错 ， 但是 没用 惊艳 的 感觉 ， 品种 也 真心 单一 ， 主食 品种 少 的 可怜 ！ 与其说是 一家 餐厅 ， 倒不如说 是 一家 ☕ ️ 店 更加 贴切 吧 ！
在 二楼 小 阳台 吃 的 ， 晚上 点 了 小 蜡烛 ， 挺 有 情调 的 ， 味道 还 不错 ， 不过 稍微 有点儿 腻 ， 形式 大于 内容,1,在 ,二楼 小 阳台 吃 的 ， 晚上 点 了 小 蜡烛 ， 挺 有 情调 的 ， 味道 还 不错 ， 不过 稍微 有点儿 腻 ， 形式 大于 内容
还是 吃 自助 好 啊 ， 他们 家 的 蜜汁 梅肉 真的 很 好吃 ， 而且 蛋塔 和 蛋糕 都 不错 ， 性价比 很 高 推荐,1,还是 ,吃 自助 好 啊 ， 他们 家 的 蜜汁 梅肉 真的 很 好吃 ， 而且 蛋塔 和 蛋糕 都 不错 ， 性价比 很 高 推荐
雪冰好 棒 阿   薯条 好吃 ～ 焗 饭 和 意面 好吃 ～ 还有 西瓜 雪 梨汁,1,雪冰好 ,棒 阿   薯条 好吃 ～ 焗 饭 和 意面 好吃 ～ 还有 西瓜 雪 梨汁
怎么 说 呢 ， 我 就 觉得 东北菜 特别 不 实诚 。 在 北京 有 很多 家 分店 ， 吃 起来 也 都 是 一样 。 看起来 很 精致 ， 实际上 很 粗糙 。 用 一个 例子 来 证明 吧 ， 土豆丝 ！ 这 道菜 很 好 基本功 ， 盘子 端上来 ， 摆盘 很 凌乱 ， 虽然 盘子 很 精致 ， 口感 上 无论是 机器 削 的 还是 手切 的 ， 吃 的 就 很面 。 居然 杯子 里 还有 头发   为啥 还要 排队 呢 ！,0,怎么 ,说 呢 ， 我 就 觉得 东北菜 特别 不 实诚 。 在 北京 有 很多 家 分店 ， 吃 起来 也 都 是 一样 。 看起来 很 精致 ， 实际上 很 粗糙 。 用 一个 例子 来 证明 吧 ， 土豆丝 ！ 这 道菜 很 好 基本功 ， 盘子 端上来 ， 摆盘 很 凌乱 ， 虽然 盘子 很 精致 ， 口感 上 无论是 机器 削 的 还是 手切 的 ， 吃 的 就 很面 。 居然 杯子 里 还有 头发   为啥 还要 排队 呢 ！
菜 都 有点儿 偏甜口 ， 肚 挺好吃 的 呢,1,菜 ,都 有点儿 偏甜口 ， 肚 挺好吃 的 呢
一白 遮百丑 ， 一个 难吃 到家 呢 ? 我 给 一万个 差评 ！ 太甜 了 ， 太 难吃 了,0,一白 ,遮百丑 ， 一个 难吃 到家 呢 ? 我 给 一万个 差评 ！ 太甜 了 ， 太 难吃 了
慕名而来 ， 口味 还 不错 只是 上菜 很 慢 ， 难怪 总 要 排队,1,慕名而来 ,， 口味 还 不错 只是 上菜 很 慢 ， 难怪 总 要 排队
真的 好 难吃 ， 排 了 100 多号 ， 进去 了 招牌菜 一个 没有 ， 上来 主食 都 是 凉 的 ， 叫 服务员 拿 餐具 半天 没 拿来 ， 真心 差 啊,0,真的 ,好 难吃 ， 排 了 100 多号 ， 进去 了 招牌菜 一个 没有 ， 上来 主食 都 是 凉 的 ， 叫 服务员 拿 餐具 半天 没 拿来 ， 真心 差 啊
等位 一个多 小时   点菜 20 分钟   上菜 20 分钟 。 呵呵 … … 有 空位 也 不让 坐   非得 坐 高位 吧台 。 至于 口味 ， 呵呵 ， 我 只能 说 不 高于 此 类型 餐厅 。 真 心想 说 这么 火 都 是 炒起来 的 吧 ？ ！,0,等位 ,一个多 小时   点菜 20 分钟   上菜 20 分钟 。 呵呵 … … 有 空位 也 不让 坐   非得 坐 高位 吧台 。 至于 口味 ， 呵呵 ， 我 只能 说 不 高于 此 类型 餐厅 。 真 心想 说 这么 火 都 是 炒起来 的 吧 ？ ！
一般 ～ 服务态度 有点 差 ～ 菜品 味道 凑合 吧 ～,0,一般 ,～ 服务态度 有点 差 ～ 菜品 味道 凑合 吧 ～
菜品 是 不错 ， 生意 也 很 好 ， 但是 说 实在 的 ， 你们 店里 服务员 的 态度 真心 的 差 ， 你们 领导 都 没有 好好 培训 吗 ， 吃饭 也 需要 吃个 心情 不是 吗,0,菜品 ,是 不错 ， 生意 也 很 好 ， 但是 说 实在 的 ， 你们 店里 服务员 的 态度 真心 的 差 ， 你们 领导 都 没有 好好 培训 吗 ， 吃饭 也 需要 吃个 心情 不是 吗
醒来 已经 过 了 午饭 点 ！ 各种 饭馆 已经 毕餐 ！ 打电话 若干 感兴趣 的 饭馆 ！ 无奈 ， 直接 去 了 恒隆 ！ 纠结 了 一下 乾元 和 这里 ！ 想着 来过 这里 比较 好吃 还是 这里 吧 ！ 然后 先生 说 换换 点 吧 ！ 别 总是 那 几个 ！ 换 了 以后 就 蒙 了 … …   《 婆家 豆腐 ！ 》 真是 看 出来 婆家 了 ！ 木有 肉 ， 有 也 就 一点 ！ 味道 太 一般 了 ！ 就 两个 虾仁 ！ ！ ！ 严重 不 推荐 ！ 《 果酒 》 第二个 图片 ！ 倒置 的 瓶子 里面 酒 是 酸 的 ！ 不 好喝 ！ 下面 的 水果 有 西瓜 和 芒果 ！ 都 是 小丁 ！ 西瓜 不甜 芒果 还 行 ！ 味道 差强人意 ！ 39 的 价格 也 是 令人 汗颜 了 ！ 《 妈妈 三杯 鸡 》 并 不 入味 ！ 我 觉得 这 道菜 改名 叫 三杯 姜蒜 比较 贴切 ！ 味道 太甜 了 ！ 而且 刨除 去 里面 的 姜蒜 几乎 不 剩 多少 ！ 大家 看 第四个 照片 ! 第五个 是 摘除 去 剩下 的 样子 ！ ！ 《 金牌 小 羊腿 》 不得不 说 这个 是 羊腿 拆 了 弄 成渣 渣 裹 着 糊炸 的 ！ 口感 一般 ！ 都 是 鸡蛋 味 ！ 不 推荐 ！ 《 红烧肉 》 第一个 点 的 ！ 1.5 h 以后 才 上 ！ ！ ！ ！ 真的 是 肉 需要 买 嘛 ？ ！ 味道 太太 太 一般 ！ 《 妈妈 拉皮 》 没有 照 ！ 配菜 越来越少 ！ 酱料 的 咸酸 愈加 厚重 ！ 懒得 拍照 ！ 量 小 了 太 多 ！ ！ ！ 这次 颠覆 了 我 对北 李妈妈 的 好 印象 ！ ！ 严重 不 推荐 ！ ！ ！ ！ 从菜 到 饮料 ！ 太 差劲 ！ 就 剩下 环境 和 态度 了 ！ ！ 上菜 太慢 ， 而且 是非 高峰期 去 的 还 那么 多人 ！ ！ ！ 催 了 多少 次 也 没用 ！ 下次 也 不会 再 去 了 ！ ！ ！ 这个 价格 真心 不值 ！,0,醒来 ,已经 过 了 午饭 点 ！ 各种 饭馆 已经 毕餐 ！ 打电话 若干 感兴趣 的 饭馆 ！ 无奈 ， 直接 去 了 恒隆 ！ 纠结 了 一下 乾元 和 这里 ！ 想着 来过 这里 比较 好吃 还是 这里 吧 ！ 然后 先生 说 换换 点 吧 ！ 别 总是 那 几个 ！ 换 了 以后 就 蒙 了 … …   《 婆家 豆腐 ！ 》 真是 看 出来 婆家 了 ！ 木有 肉 ， 有 也 就 一点 ！ 味道 太 一般 了 ！ 就 两个 虾仁 ！ ！ ！ 严重 不 推荐 ！ 《 果酒 》 第二个 图片 ！ 倒置 的 瓶子 里面 酒 是 酸 的 ！ 不 好喝 ！ 下面 的 水果 有 西瓜 和 芒果 ！ 都 是 小丁 ！ 西瓜 不甜 芒果 还 行 ！ 味道 差强人意 ！ 39 的 价格 也 是 令人 汗颜 了 ！ 《 妈妈 三杯 鸡 》 并 不 入味 ！ 我 觉得 这 道菜 改名 叫 三杯 姜蒜 比较 贴切 ！ 味道 太甜 了 ！ 而且 刨除 去 里面 的 姜蒜 几乎 不 剩 多少 ！ 大家 看 第四个 照片 ! 第五个 是 摘除 去 剩下 的 样子 ！ ！ 《 金牌 小 羊腿 》 不得不 说 这个 是 羊腿 拆 了 弄 成渣 渣 裹 着 糊炸 的 ！ 口感 一般 ！ 都 是 鸡蛋 味 ！ 不 推荐 ！ 《 红烧肉 》 第一个 点 的 ！ 1.5 h 以后 才 上 ！ ！ ！ ！ 真的 是 肉 需要 买 嘛 ？ ！ 味道 太太 太 一般 ！ 《 妈妈 拉皮 》 没有 照 ！ 配菜 越来越少 ！ 酱料 的 咸酸 愈加 厚重 ！ 懒得 拍照 ！ 量 小 了 太 多 ！ ！ ！ 这次 颠覆 了 我 对北 李妈妈 的 好 印象 ！ ！ 严重 不 推荐 ！ ！ ！ ！ 从菜 到 饮料 ！ 太 差劲 ！ 就 剩下 环境 和 态度 了 ！ ！ 上菜 太慢 ， 而且 是非 高峰期 去 的 还 那么 多人 ！ ！ ！ 催 了 多少 次 也 没用 ！ 下次 也 不会 再 去 了 ！ ！ ！ 这个 价格 真心 不值 ！
